Youtube ID:,"Is the alphanumeric string that starts after ""http://www.youtube.com/watch?v="" and ends before ""&""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,1/1/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,,,,,,"1,562","5,107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,2/1/2012,2/20/2011,Graphing using intercepts,Math,8th grade (U.S.),Relationships and functions,Intercepts of linear functions,graphing-using-intercepts,738,Y,6zixwWZ88tk,Ff4igkmNvIM,,,,,,,,,,,,,,,,,,,,,,,,n5uA1kD07ZE,,,,,,,572VmOlN88I,,,j3ykXgPevxg
629,2/1/2012,2/20/2011,x-  and y-intercepts,Math,8th grade (U.S.),Relationships and functions,Intercepts of linear functions,x--and-y-intercepts,248,Y,xGmef7lFc5w,,,,,,,eSs3PjrBQgI,,,,,,,,,,,,,,,,,,_qdVkqQ4dzA,,,,,,,AEl5FannQ2U,,,0OQJSKwWtwg
630,2/1/2012,2/20/2011,x- and y-intercepts 2,Math,8th grade (U.S.),Relationships and functions,Intercepts of linear functions,x-and-y-intercepts-2,205,Y,405boztgZig,O5cN9q8gczA,,,,,,,,,,,,,,,,,,,,,,,,uUVKnvI76p0,,,,,,,c7SuDPxiq0s,,,GGR3pI4sCw4
631,9/1/2013,8/10/2013,Finding x intercept of a line,Math,8th grade (U.S.),Relationships and functions,Intercepts of linear functions,finding-x-intercept-of-a-line,103,,xiIQQNufFuU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,9/1/2013,8/10/2013,Finding intercepts for a linear function from a table,Math,8th grade (U.S.),Relationships and functions,Intercepts of linear functions,finding-intercepts-for-a-linear-function-from-a-table,240,,CGZZINHT0I8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,9/1/2013,8/10/2013,Interpreting intercepts of linear functions,Math,8th grade (U.S.),Relationships and functions,Intercepts of linear functions,interpreting-intercepts-of-linear-functions,363,,RvS5VTV8O88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,2/1/2012,2/20/2011,Slope of a line,Math,8th grade (U.S.),Relationships and functions,Slope of a line,slope-of-a-line,280,Y,R948Tsyq4vA,PbWHRoLl4vU,,,,,,,,,,,,,,,,,,,,,,,,HkvKNSyMHUg,,,,,,,04LQWmqDrJ0,,,GffBIQXWhNk
635,2/1/2012,3/16/2011,Slope of a line 2,Math,8th grade (U.S.),Relationships and functions,Slope of a line,slope-of-a-line-2,432,,WkspBxrzuZo,svn8CZjxFSU,,,,,,E2T9KIHofsY,,,,,,,,,DYgA_81XVjs,,,,,,,,,-YOWmcJGaIQ,,,,,,,R47yk4GKTak,,,9CZhXkgKqAI
636,2/1/2012,2/20/2011,Slope and rate of change,Math,8th grade (U.S.),Relationships and functions,Slope of a line,slope-and-rate-of-change,822,Y,Iqws-qzyZwc,olEAxe9U-BA,,,,,,,,,,,,,,,,,,,,,,,,3n1ya8ouyI4,,,,,,,gRfKQFMME3w,,,zTlPpi84x4Y
637,2/1/2012,3/16/2011,Graphical slope of a line,Math,8th grade (U.S.),Relationships and functions,Slope of a line,graphical-slope-of-a-line,240,,81SseQCpGws,RzJEpAjzgrc,,,,,,AXDgxQA-Xc4,,,,,,,,,80NItDuTDzU,,,,,,,,,3tv42Ka6mkE,,,,,,,BUFJPiJhuzw,,,DLQJTvzexu8
638,2/1/2012,3/16/2011,Slope of a line 3,Math,8th grade (U.S.),Relationships and functions,Slope of a line,slope-of-a-line-3,305,,CFSHq099Mx0,t8h6G5QO2ig,,,,,,yfkDaGhH9pI,,,,,,,,,WEh648fGEfg,,,,,,,,,BQXuAXvkHuY,,,,,,,VOxwhdYXqh4,,,lzvQNmIc0b4
639,2/1/2012,2/20/2011,Slope example,Math,8th grade (U.S.),Relationships and functions,Slope of a line,slope-example,243,Y,jTCZfMMcHBo,Bu9s96p6-48,,,,,,yuzPFkDsrXI,,,,,,,,,,,,,,,,,,47wlJgc-BtU,,,,,,,GJ-JwKAfFpg,,,LjURfd9tNIM
640,2/1/2012,2/20/2011,Slope and y-intercept intuition,Math,8th grade (U.S.),Relationships and functions,Slope of a line,slope-and-y-intercept-intuition,354,Y,8sz1IPjBRS8,LWFGhfLtqzw,,,bDxEzQF69fg,,,W_1yT6kShck,,,,,,OkvkMbQuAbE,iGIuDDbFc0w,,YlP9E_mYqH8,,,,,,,,,_U5bnGJqDPU,,,,,,s81VnV-O_2o,rew_yMeYHXg,,ICg2muFXO4A,1c_zV83ONIA
641,9/1/2013,7/27/2013,Similar triangles to prove that the slope is constant for a line,Math,8th grade (U.S.),Relationships and functions,Triangle similarity and slope,similar-triangles-to-prove-that-the-slope-is-constant-for-a-line,476,,24WMbh1BBKc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,9/1/2013,7/27/2013,Slope and triangle similarity 1,Math,8th grade (U.S.),Relationships and functions,Triangle similarity and slope,slope-and-triangle-similarity-1,366,,4cxjvAPs92o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,9/1/2013,7/27/2013,Slope and triangle similarity 2,Math,8th grade (U.S.),Relationships and functions,Triangle similarity and slope,slope-and-triangle-similarity-2,485,,Gt7adTCc8qw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,9/1/2013,7/27/2013,Slope and triangle similarity 3,Math,8th grade (U.S.),Relationships and functions,Triangle similarity and slope,slope-and-triangle-similarity-3,433,,TINBeqCzLVk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,9/1/2013,7/27/2013,Slope and triangle similarity 4,Math,8th grade (U.S.),Relationships and functions,Triangle similarity and slope,slope-and-triangle-similarity-4,363,,VDnIdNM4tWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,6/25/2013,6/6/2013,What is a function?,Math,8th grade (U.S.),Relationships and functions,Function notation,what-is-a-function,477,,kvGsIo1TmsM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,2/1/2013,12/29/2012,Difference between equations and functions,Math,8th grade (U.S.),Relationships and functions,Function notation,difference-between-equations-and-functions,258,,l3iXON1xEC4,,,,,,,,,,,,,,,,,,,,,,,,,pju8Ny4cSEg,,,,,,,7F0rF6lms-M,,,CtvETzwtqCw
648,2/1/2012,2/20/2011,Function example problems,Math,8th grade (U.S.),Relationships and functions,Function notation,linear-function-graphs,709,Y,EmTvdKkAUtE,Ne_YlN6YHo4,,,,,,,,,fUaOoQTawT4,,,,,,,,,,,,,,,2fzeks-AguI,,,,,,,,,,Fpi8dUkiU3s
649,6/25/2013,6/4/2013,Understanding function notation (example 1),Math,8th grade (U.S.),Relationships and functions,Function notation,understanding-function-notation-example-1,59,,Id6UovYjd-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,6/25/2013,6/4/2013,Understanding function notation (example 2),Math,8th grade (U.S.),Relationships and functions,Function notation,understanding-function-notation-example-2,44,Y,kzYtx_AqzjM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,6/25/2013,6/4/2013,Understanding function notation (example 3),Math,8th grade (U.S.),Relationships and functions,Function notation,understanding-function-notation-example-3,133,,IXRMVcoqRRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,2/1/2012,2/20/2011,Testing if a relationship is a function,Math,8th grade (U.S.),Relationships and functions,Recognizing functions,testing-if-a-relationship-is-a-function,143,Y,3SO1BQQ9_1E,NxCEwJOvPQA,,,,,,,,,R9mULCJCAz0,,,,,,,,,,,_DsVc7erbrs,,,,XQzyx5c6Jlw,,,,,,,FMicIzjxHYU,,,S430WIyA3b0
653,2/1/2012,11/5/2011,Relations and functions,Math,8th grade (U.S.),Relationships and functions,Recognizing functions,relations-and-functions,417,,Uz0MtFlLD-k,n2JWpKn62GU,,,,,,,,,,,,,,,JrzlDZ0PNSQ,,,,,A9QgAFueQ9s,,,,6cdjo33silI,,,,,,,,,,iMA0tmq7x-Y
654,2/1/2012,11/5/2011,Graphical relations and functions,Math,8th grade (U.S.),Relationships and functions,Recognizing functions,graphical-relations-and-functions,247,,qGmJ4F3b5W8,6kTE1V3a9mg,,,,,,,,,UMcILByv4Vo,,,,,,My8n0PWYrAo,,,,,SjI3vkF6gmM,,,,phquEaD07rI,,,,,,,k13ZDNp9njo,,,qSDsjLjCT18
655,2/1/2012,2/20/2011,Functional relationships 1,Math,8th grade (U.S.),Relationships and functions,Recognizing functions,functional-relationships-1,280,Y,5cK86VKoBPw,d8VkcE8xN_g,,,,,,,,,,,,,,,,,,,,u_f0SJWJBrc,,,,-rCQPKgc41Y,,,,,,,vcEHAtjQgk8,,,qfTZQXsIu4g
656,6/25/2013,6/4/2013,Recognizing functions (example 1),Math,8th grade (U.S.),Relationships and functions,Recognizing functions,recognizing-functions--example-1,91,,tBRW-CyJE6k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,6/25/2013,6/4/2013,Recognizing functions (example 2),Math,8th grade (U.S.),Relationships and functions,Recognizing functions,recognizing-functions--example-2,100,Y,_npwsLh0vws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,6/25/2013,6/4/2013,Recognizing functions (example 3),Math,8th grade (U.S.),Relationships and functions,Recognizing functions,recognizing-functions--example-3,76,,lEhf75ma7Ww,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,6/25/2013,6/4/2013,Recognizing functions (example 4),Math,8th grade (U.S.),Relationships and functions,Recognizing functions,recognizing-functions--example-4,213,,QWLcNxQ3KvQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,6/25/2013,6/4/2013,Recognizing functions (example 5),Math,8th grade (U.S.),Relationships and functions,Recognizing functions,recognizing-functions--example-5,203,,z45UEiPaE8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,2/1/2012,2/20/2011,Functions as graphs,Math,8th grade (U.S.),Relationships and functions,Recognizing functions,functions-as-graphs,575,Y,jQ-fS2lsslU,,,,,,,,,,,,,,,,,,,,,UGpmeudbicQ,,,,1YJqEK3g3yk,,,,,,,,,,ip7oezojEKA
662,6/25/2013,6/6/2013,Comparing linear functions 1,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,comparing-features-of-functions-1,143,,fZO-JylMFqY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,6/25/2013,6/6/2013,Comparing linear functions 2,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,comparing-features-of-functions-3,156,,wl2iQAuQl7Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,6/25/2013,6/6/2013,Comparing linear functions 3,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,comparing-features-of-functions-5,220,,QYoNHOjr7Rg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,9/1/2013,8/10/2013,Interpreting features of linear functions example,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,interpreting-features-of-linear-functions-example,163,,qo5jU_V6JVo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,9/1/2013,8/10/2013,Interpreting features of linear functions example 2,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,interpreting-features-of-linear-functions-example-2,358,,eLUmpX_h9sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,6/25/2013,6/6/2013,Comparing linear functions applications 1,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,comparing-features-of-functions-2,284,,MKErxh58RME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,6/25/2013,6/6/2013,Comparing linear functions applications 2,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,comparing-features-of-functions-4,224,,NOsnG2DkGKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,6/25/2013,6/6/2013,Comparing linear functions applications 3,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,comparing-features-of-functions-6,226,,kJIqoTw_Og8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,9/1/2013,8/10/2013,Constructing a linear function word problem,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,constructing-a-linear-function-word-problem,338,,qnvgI8co7BI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,9/1/2013,8/10/2013,Constructing and interpreting a linear function,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,constructing-and-interpreting-a-linear-function,391,,gAAzv_cvsG8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,9/1/2013,8/12/2013,Constructing linear graphs,Math,8th grade (U.S.),Relationships and functions,Analyzing linear functions,constructing-and-interpreting-graphs,86,,C9Rzb_OFuhk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,2/1/2012,2/20/2011,Recognizing linear functions,Math,8th grade (U.S.),Relationships and functions,Linear and nonlinear functions,recognizing-linear-functions,241,Y,AZroE4fJqtQ,SUlGaN3uIXE,,,,,,c8uOlKd-l0E,,,,,,,,,,,,,,,,UUiovqUEgY4,,wBXAyUMrHrM,,,,,,,WAokxcVx2jE,,,
674,6/25/2013,6/4/2013,Linear and nonlinear functions (example 1),Math,8th grade (U.S.),Relationships and functions,Linear and nonlinear functions,linear-and-nonlinear-functions-example-3,146,,Pt-Tn6L60-o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hh1aBgp1wgM,,,
675,6/25/2013,6/4/2013,Linear and nonlinear functions (example 2),Math,8th grade (U.S.),Relationships and functions,Linear and nonlinear functions,linear-and-nonlinear-functions-example-1,215,,OWPVZoxNe-U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGI9hBssBGc,,,
676,6/25/2013,6/4/2013,Linear and nonlinear functions (example 3),Math,8th grade (U.S.),Relationships and functions,Linear and nonlinear functions,linear-and-nonlinear-functions-example-2,133,,HUnF0mZmMKc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jcaysijRI2Y,,,
677,9/1/2013,8/12/2013,Interpreting a graph exercise example,Math,8th grade (U.S.),Relationships and functions,Linear and nonlinear functions,interpreting-a-graph-exercise-example,143,,YyjpeoxdUXc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,4/24/2013,10/19/2012,"Trolls, tolls, and systems of equations",Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,trolls--tolls--and-systems-of-equations,411,,OcNt-36QKu8,,,,,,,,,,,,,,,,,,,,,,,,,_EYpIZISz9E,,,,,,,,,,oFaDIc6mPHQ
679,11/1/2012,10/19/2012,Solving the troll riddle visually,Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,solving-the-troll-riddle-visually,341,,H-HfmyUzPw8,,,,,,,,,,,,,,,,,,,,,,,,,7zNqd7Jh_H4,,,,,,,,,,eq8wymx5Ny8
680,11/1/2012,10/29/2012,Solving systems graphically,Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,solving-systems-graphically,142,,VhH2nEDCd68,,,,,,,,,,,,,,,,,,,,,,UBI8y9IehpQ,,,JTEC6NEuTFo,,,,,,,jRpkEL4W_Ow,,,9UZVRm7U1bs
681,4/24/2013,10/29/2012,King's cupcakes:  Solving systems by elimination,Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,king-s-cupcakes---solving-systems-by-elimination,540,,xCIHAjsZCE0,,,,,,,,,,,,,,,,,,,,,,jdPg-6QtrVM,,,YSvS6V34Hc0,,,,,,,,,,yufWx9yFLwQ
682,4/24/2013,10/30/2012,How many bags of potato chips do people eat?,Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,how-many-bags-of-potato-chips-do-people-eat,561,,VuJEidLhY1E,,,,,,,,,,,,,,,,,,,,,,mp-3JX7BwjU,,,k1QTy2hCiKM,,,,,,,,,,JMeN4MWMlmM
683,11/1/2012,10/29/2012,Simple elimination practice,Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,simple-elimination-practice,258,,QrHsibKBVwI,,,,,,,,,,,,,,,,,,,,,,UqK5dkUU-78,,,9OZpUJ9QJ6M,,,,,,,gb3k7w4xGJ4,,,9hFy8iw2DKo
684,11/1/2012,10/30/2012,Systems with elimination practice,Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,systems-with-elimination-practice,331,,u5dPUHjagSI,,,,,,,,,,,,,,,,,,,,,,jnE7pqWpRbA,,,nam4fVGYelI,,,,,,,,,,CRzpux4SVyw
685,11/1/2012,10/31/2012,Talking bird solves systems with substitution,Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,solving-systems-with-substitution,321,,2EwPpga_XPw,,,,,,,,,,,,,,,,,,,,,,,,,gnsMdg5KjXc,,,,,,,gZG8FTaw8CU,,,4TaNHLNIwJU
686,11/1/2012,10/31/2012,Practice using substitution for systems,Math,8th grade (U.S.),Systems of equations,System for solving the King's problems,practice-using-substitution-for-systems,261,,GWZKz4F9hWM,,,,,,,,,,,,,,,,,,,,,,Z6Zx8rA7-3w,,,ww6smYKQ3rA,,,,,,,96DEDdt-RLQ,,,AR3FNf3xbzU
687,2/1/2012,2/20/2011,Solving linear systems by graphing,Math,8th grade (U.S.),Systems of equations,Solving linear systems graphically,solving-linear-systems-by-graphing,510,Y,5a6zpfl50go,FDXWWLvlcu8,,,,,,eAy-GXIDwWc,,,,,,pcaSgNciz9w,,,,,,,,,,,,igEQdHsW0uw,,,,,,,_d_Qqq29LcA,,,QxThiODvpaA
688,2/1/2012,3/16/2011,Testing a solution for a system of equations,Math,8th grade (U.S.),Systems of equations,Solving linear systems graphically,testing-a-solution-for-a-system-of-equations,158,,SkMNREAMNvc,MbHJj3T2EUM,,,,,,,,,,,,,,,68D4mTYtp8E,,,,,,sxJHonr96kA,,,j3EIZl4LEnE,,,,,,,uLSALRHrntI,,,GMZrjK63cfw
689,2/1/2012,3/16/2011,Graphing systems of equations,Math,8th grade (U.S.),Systems of equations,Solving linear systems graphically,graphings-systems-of-equations,395,,MRAIgJmRmag,IzfkCyQHPYs,,,,,,,,,,,,,,,-kWkcL_l2WE,,,,,,_fdbafrK9bE,,,73ywTxhLZto,,,,,,,9obWETcEv7w,,,D97muL5yBlA
690,2/1/2012,3/16/2011,Graphical systems application problem,Math,8th grade (U.S.),Systems of equations,Solving linear systems graphically,graphical-systems-application-problem,319,,3mimxluSVBo,nsF86WRQ5RA,,,,,,,,,,,,,,,,,,,,,beaUIB3PeY4,,,6WcCAR2oEzM,,,,,,,,,,7A0v7W9_g-g
691,2/1/2012,2/20/2011,Example 2: Graphically solving systems,Math,8th grade (U.S.),Systems of equations,Solving linear systems graphically,solving-systems-by-graphing-2,206,Y,BNHLzEv6Mjg,qwQQOkNfsNM,,,,,,,,,,,,,,,,,,,,,,,,qTMLNx-v5m4,,,,,,,,,,EAqBjjkTUYA
692,2/1/2012,2/20/2011,Example 3: Graphically solving systems,Math,8th grade (U.S.),Systems of equations,Solving linear systems graphically,solving-systems-by-graphing-3,308,Y,F5Nb6cIRZLU,tOkU2t-v5DM,,,,,,,,,,,,,,,,,,,,,,,,ehXxRINxCZM,,,,,,,,,,SfuY6fkF_zI
694,2/1/2012,2/20/2011,Example 1: Solving systems by substitution,Math,8th grade (U.S.),Systems of equations,Solving systems with substitution,solving-systems-by-substitution-1,224,Y,HJV_HY0Sh0s,OJ9jIm3Y74o,,,,,,,,,,,,,,,,,,,-oO_GuJ9Okc,,,,,zDE_0aIIw8w,,,,,,,SMGUJ9hMUSQ,,,nMNC-pJ5874
695,2/1/2012,2/20/2011,Example 2: Solving systems by substitution,Math,8th grade (U.S.),Systems of equations,Solving systems with substitution,solving-systems-by-substitution-2,246,Y,wB3QCk0MGuw,sTSmZZhtqzg,,,,,,,,,,,,,,,,,,,,_SUEqd_DUVM,,,,2rYVoOvLZ-0,,,,,,,rDvUgs7zzzk,,,GPr7hlyeI14
696,2/1/2012,2/20/2011,Example 3: Solving systems by substitution,Math,8th grade (U.S.),Systems of equations,Solving systems with substitution,solving-systems-by-substitution-3,364,Y,0BgUKHTW37E,DTgVUeG0nsI,,,,,,,,,,,,,,,,,,,,,,,,7FalN3-_QEs,,,,,,,NzKLT0h9exg,,,xYvoq_xpwts
697,2/1/2012,3/16/2011,The substitution method,Math,8th grade (U.S.),Systems of equations,Solving systems with substitution,the-substitution-method,279,,uzyd_mIJaoc,wPKyjG3Znxs,,,,,,,,,,,,,,,CIB6G9Bzy4U,,,,,,IV1mndOGs0s,,,pEP-tiamgJU,,,,,,,9vs45fKOz0o,,35wvqA7stVQ,xZy-2PwAO34
698,2/1/2012,3/16/2011,Substitution method 2,Math,8th grade (U.S.),Systems of equations,Solving systems with substitution,substitution-method-2,224,,2VeqrZ_PMiY,EeMUh3NRUBo,,,,,,,,,,,,,,,,,,,,,QzsnDWg9kkQ,,,L1oVj2j-9QE,,,,,,,fbWynB8F9TE,,,j34pREWlpDA
699,2/1/2012,3/16/2011,Substitution method 3,Math,8th grade (U.S.),Systems of equations,Solving systems with substitution,substitution-method-3,358,,v6L8--MlnKo,ECrLsb4_YPM,,,,,,,,,,,,,,,2hpmCFDHw5c,,,,,,oEN7JHTEslw,,,4N5MALRzMd0,,,,,,,,,,
701,2/1/2012,2/20/2011,Example 1: Solving systems by elimination,Math,8th grade (U.S.),Systems of equations,Solving systems with elimination,solving-systems-by-elimination,351,Y,z1hz8-Kri1E,,,,,,,,,,,,,,,,,,,,,1so4-8WhR8w,,,,CafriO0zQfQ,,,,,,,MEjzwxvmWRI,,,
702,2/1/2012,2/20/2011,Example 2: Solving systems by elimination,Math,8th grade (U.S.),Systems of equations,Solving systems with elimination,solving-systems-by-elimination-2,225,Y,Y6JsEja15Vk,YfPhWMhCS_4,,,,,,,,,,,,,,,,,,,BdgtY_Sisjg,5pukoHImcsA,,,,zTioXbHjGCY,,,,,,,wpirni1CEhM,,,
703,2/1/2012,3/16/2011,Addition elimination method 1,Math,8th grade (U.S.),Systems of equations,Solving systems with elimination,addition-elimination-method-1,218,,0P0SCQf-hWQ,B12qmhDMPmk,,,,,,,,,,,,,,,8jItfoxb2Mc,,,,,,Y2AQo9LzLic,,,y6EvC7nL3YI,,,,,,,,,,
704,2/1/2012,3/16/2011,Addition elimination method 2,Math,8th grade (U.S.),Systems of equations,Solving systems with elimination,addition-elimination-method-2,266,,hJOqGkWElNs,o2uV8SQ1M6s,,,,,,,,,,,,,,,,,,,,,wh5-OsOUUm0,,,uygaEdDw_dI,,,,,,,,,,
705,2/1/2012,3/16/2011,Addition elimination method 3,Math,8th grade (U.S.),Systems of equations,Solving systems with elimination,addition-elimination-method-3,305,,mKu0L46Qed4,TsFXR882Tsc,,,,,,,,,,,,,,,,,,,,,gcWADUPhpDc,,,dyAAD-kdbLc,,,,,,,,,,
706,2/1/2012,3/16/2011,Addition elimination method 4,Math,8th grade (U.S.),Systems of equations,Solving systems with elimination,addition-elimination-method-4,158,,DxSmZ0MDSxM,PGenc4DzzTs,,,,,,,,,,,,,,,,,,,,,tElO67o9G6s,,,Qz96vXtIRVA,,,,,,,Gz3v2s7fGVs,,,
707,2/1/2012,2/20/2011,Example 3: Solving systems by elimination,Math,8th grade (U.S.),Systems of equations,Solving systems with elimination,solving-systems-by-elimination-3,297,Y,Dqp6xOeR3Ls,pjBrsebIo8I,,,,,,,,,,,,,,,,,,,,,,,,yOqajpQkHY8,,,,,,,8SjfDmezraQ,,,
710,11/1/2012,10/31/2012,Inconsistent systems of equations,Math,8th grade (U.S.),Systems of equations,Thinking about solutions to systems,inconsistent-systems-of-equations,565,,NJRyxmommqQ,,,,,,,,,,,,,,,,,,,,,,,,,AhSbuUPd7f8,,,,,,,,,,NEoznumNEXo
711,11/1/2012,10/31/2012,Infinite solutions to systems,Math,8th grade (U.S.),Systems of equations,Thinking about solutions to systems,infinite-solutions-to-systems,428,,MpRUEGD2-_c,,,,,,,,,,,,,,,,,,,,,,,,,A2As7wzqbww,,,,,,,,,,BRU3-sFEjqc
712,2/1/2012,3/16/2011,Consistent and inconsistent systems,Math,8th grade (U.S.),Systems of equations,Thinking about solutions to systems,consistent-and-inconsistent-systems,329,,Ix8Nne-a-KQ,Dhlay_RRU84,,,,,,,,,,,,,,,jH2hmiahexg,,,,,,,,,n9FNVdqUkos,,,,,,,,,,xLCPi-KFbn8
713,2/1/2012,2/9/2012,Independent and dependent systems,Math,8th grade (U.S.),Systems of equations,Thinking about solutions to systems,independent-and-dependent-systems,310,,WSpF5uvApLA,oUUoeio8vS4,,,,,,,,,,,,,,,,,,,,,,,,h-4NlLH_Tso,,,,,,,F4GruEEmWRA,,,ZEiWpEFcMCU
714,11/1/2012,10/31/2012,Practice thinking about number of solutions to systems,Math,8th grade (U.S.),Systems of equations,Thinking about solutions to systems,practice-thinking-about-number-of-solutions-to-systems,396,,SuB1gkto9LU,,,,,,,,,,,,,,,,,,,,,,,,,ACgGJCVAqbs,,,,,,,,,,QJd0qVCIwUQ
715,9/1/2013,7/31/2013,Constructing solutions to systems of equations,Math,8th grade (U.S.),Systems of equations,Thinking about solutions to systems,constructing-solutions-to-systems-of-equations,381,,Z96vkuybvjE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,9/1/2013,8/10/2013,Using a system of equations to find the price of apples and oranges,Math,8th grade (U.S.),Systems of equations,Systems word problems,using-a-system-of-equations-to-find-the-price-of-apples-and-oranges,306,,gRntusF_tVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RrN1gxcNErI,,,
717,2/1/2012,2/20/2011,Linear systems word problem with substitution,Math,8th grade (U.S.),Systems of equations,Systems word problems,algebraic-word-problem,482,Y,cNlwi6lUCEM,jh9YOgW_2ZM,,,,,vLf0snP2WyM,o9zzlwDaYe0,,,,,,,,,,,,,,yle0uLsWwsY,,,,j2ROCThRw7I,,,,,,,,,,Yeo-bauIBx0
718,9/1/2013,8/10/2013,Systems of equation to realize you are getting ripped off,Math,8th grade (U.S.),Systems of equations,Systems word problems,understanding-systems-of-equations-example,255,,grmmM_KhQ4U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,9/1/2013,8/10/2013,Thinking about multiple solutions to a system of equations,Math,8th grade (U.S.),Systems of equations,Systems word problems,understanding-systems-of-equations-example-2,132,,bzseeIVEslA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,7/28/2013,7/11/2013,Algebraic midpoint of a segment exercise,Math,8th grade (U.S.),Geometry,Algebraically determining segment length,midpoint-of-a-segment,199,,E0TNh9uWesw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LkOp0of-q_M,
722,2/1/2012,9/22/2011,Angles formed by parallel lines and transversals,Math,8th grade (U.S.),Geometry,Angles between intersecting lines,angles-formed-by-parallel-lines-and-transversals,427,,H-E5rlpCVu4,zQQ2h4vbg_w,,,,,,,,Xk_6Q9JrBfw,,Xk_6Q9JrBfw,,,,,1fr9rMySCXU,,,,,EJeaP9vkonE,d0AANQb7sC0,,,5XN40BuDI0I,,,,,puFbdVJfsUk,,,,R5bV4MxLdEU,WmvwcK4w4KQ
724,9/1/2013,8/7/2013,Figuring out angles between transversal and parallel lines,Math,8th grade (U.S.),Geometry,Angles between intersecting lines,figuring-out-angles-between-transversal-and-parallel-lines,136,,2WjGD3LZEWo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S-19RKZMIhU,
